Datum,close_price,open_price,high_price,low_price,rsi,mfi,tv,sma,williams,regrs,cci,is_in_time,time
16.04.2020 14:24:32,1.090000,1.088000,1.090000,1.088000,49.7,42.918867,1.000000,1.091000,-66.666667,0.387687,-0.853242,1.0,14.0
16.04.2020 16:53:55,1.086000,1.088000,1.088000,1.086000,44.6,42.930109,1.000000,1.090714,-100.000000,0.603305,-61.243144,1.0,16.0
16.04.2020 17:03:37,1.084000,1.086000,1.086000,1.084000,42.3,35.791037,1.000000,1.090000,-100.000000,0.659341,-113.478692,0.0,17.0
16.04.2020 18:37:00,1.082000,1.084000,1.084000,1.082000,40.0,28.638251,1.000000,1.089000,-100.000000,0.668304,-163.833076,0.0,18.0
16.04.2020 23:47:50,1.086000,1.084000,1.086000,1.084000,46.2,28.582054,1.000000,1.088143,-71.428571,0.574944,-101.226994,0.0,23.0
17.04.2020 10:15:48,1.082000,1.084000,1.084000,1.082000,41.6,28.604580,1.000000,1.087286,-100.000000,0.568731,-160.144181,1.0,10.0
17.04.2020 14:13:48,1.086000,1.084000,1.086000,1.084000,47.2,35.749956,1.000000,1.086857,-60.000000,0.435549,-90.909091,1.0,14.0
17.04.2020 15:26:52,1.088000,1.086000,1.088000,1.086000,49.9,42.904088,1.000000,1.086714,-40.000000,0.239410,-42.060491,1.0,15.0
21.04.2020 04:12:06,1.084000,1.086000,1.086000,1.084000,45.1,42.915370,1.000000,1.086429,-80.000000,0.279984,-95.981087,0.0,4.0
21.04.2020 15:02:50,1.082000,1.084000,1.084000,1.082000,42.8,42.926658,1.000000,1.086143,-100.000000,0.456833,-130.158730,1.0,15.0
21.04.2020 15:49:21,1.086000,1.084000,1.086000,1.084000,48.3,42.911642,1.000000,1.085857,-60.000000,0.300893,-73.202614,1.0,15.0
21.04.2020 16:23:32,1.088000,1.086000,1.088000,1.086000,50.9,42.896618,1.000000,1.085571,-25.000000,0.045398,-34.210526,1.0,16.0
22.04.2020 16:22:05,1.084000,1.086000,1.086000,1.084000,46.0,42.907910,1.000000,1.085286,-75.000000,0.025222,-83.771930,1.0,16.0
22.04.2020 18:26:42,1.082000,1.084000,1.084000,1.082000,43.7,42.919208,1.000000,1.085000,-100.000000,0.069972,-113.703861,0.0,18.0
23.04.2020 09:20:14,1.080000,1.082000,1.082000,1.080000,41.5,35.768859,1.000000,1.084286,-100.000000,0.057079,-139.506173,1.0,9.0
23.04.2020 11:28:18,1.078000,1.080000,1.080000,1.078000,39.4,35.787716,1.000000,1.083714,-100.000000,0.142744,-164.294429,1.0,11.0
23.04.2020 12:36:35,1.076000,1.078000,1.078000,1.076000,37.4,35.806593,1.000000,1.083143,-100.000000,0.309390,-191.056911,1.0,12.0
23.04.2020 15:38:08,1.080000,1.078000,1.080000,1.078000,43.7,42.932513,1.000000,1.083000,-66.666667,0.474144,-130.434783,1.0,15.0
23.04.2020 16:14:39,1.082000,1.080000,1.082000,1.080000,46.6,42.917455,1.000000,1.082714,-50.000000,0.390375,-85.227273,1.0,16.0
23.04.2020 16:24:09,1.084000,1.082000,1.084000,1.082000,49.4,50.061566,1.000000,1.082857,-33.333333,0.369337,-45.086705,1.0,16.0
23.04.2020 19:07:05,1.080000,1.082000,1.082000,1.080000,44.4,42.915585,1.000000,1.082429,-66.666667,0.347692,-87.712040,0.0,19.0
23.04.2020 19:15:49,1.078000,1.080000,1.080000,1.078000,42.1,35.761444,1.000000,1.081714,-83.333333,0.307692,-122.359155,0.0,19.0
24.04.2020 08:10:20,1.076000,1.078000,1.078000,1.076000,39.8,35.780342,1.000000,1.081143,-100.000000,0.381963,-153.708668,1.0,8.0
24.04.2020 08:59:33,1.074000,1.076000,1.076000,1.074000,37.7,35.799260,1.000000,1.080571,-100.000000,0.532225,-180.616740,1.0,8.0
24.04.2020 12:39:50,1.078000,1.076000,1.078000,1.076000,44.2,35.765297,1.000000,1.080000,-71.428571,0.441854,-116.816431,1.0,12.0
24.04.2020 13:17:32,1.080000,1.078000,1.080000,1.078000,47.2,35.731299,1.000000,1.079429,-50.000000,0.219954,-72.788828,1.0,13.0
24.04.2020 22:49:00,1.082000,1.080000,1.082000,1.080000,50.0,42.894957,1.000000,1.079286,-20.000000,0.027239,-29.535865,0.0,22.0
27.04.2020 06:34:34,1.084000,1.082000,1.084000,1.082000,52.8,50.061761,1.000000,1.079429,-0.000000,0.025743,14.184397,0.0,6.0
27.04.2020 12:41:51,1.086000,1.084000,1.086000,1.084000,55.4,57.226020,1.000000,1.079857,-0.000000,0.150430,60.736490,1.0,12.0
